Left Glove Capture

-10.14706,-10.58823,-7.5,-8.382353,-9.264706,-8.382353,-7.941177,-7.058824,-11.02941,-9.264706,-7.5,-6.176471,-3.088235,-8.823529,-2.647059,-2.205882,-2.205882,-2.647059,-3.970588,-2.205882,-3.970588,-3.529412,-2.205882,-2.647059,-2.205882,-4.852941,-2.205882,-1.764706,-5.294117,-2.205882,-3.088235,-3.088235,-4.411765,-3.529412,-2.647059,-7.058824,-4.411765,-2.647059,-5.294117,-4.852941,-3.970588,-2.647059,-7.058824,-3.970588,-3.088235,-3.088235,-2.647059,-7.5,-3.088235,-3.970588,-4.852941,-3.970588,-4.411765,-3.529412,-6.176471,-3.088235,-4.852941,-4.411765,-3.970588,-3.529412,-3.529412,-3.088235,-3.970588,-3.529412,-6.617647,-3.970588,-3.529412,-3.529412,-3.088235,-4.852941,-3.529412,-3.529412,-3.970588,-4.411765,-3.529412,-4.411765,-8.823529,-7.058824,-10.58823,-11.91177,-9.705882,-8.823529,-10.14706,-11.91177,-11.91177,-10.14706,-17.20588,-12.35294,-12.35294,-12.79412,-12.79412,-13.67647,-13.67647,-14.55882,-14.11765,-13.67647,-13.67647,-13.67647,-14.11765,-13.23529,-11.02941,-11.91177,-8.823529,-8.823529,-7.058824,-8.823529,-6.617647,-5.735294,-8.382353,-6.176471,-5.294117,-4.852941,-7.941177,-6.176471,-6.176471,-11.02941,-6.176471,-4.852941,-6.176471,-5.735294,-8.382353,-4.852941,-5.735294,-5.294117,-5.735294,-5.735294,-5.294117,-7.941177,-5.735294,-6.617647,-6.617647,-5.735294,-4.411765,-5.735294,-7.941177,-6.176471,-5.294117,-11.02941,-6.176471,-5.294117,-5.294117,-7.5,-6.176471,-4.411765,-7.5,-5.735294,-4.411765,-5.735294,-4.852941,-6.176471,-4.852941,-5.735294,-6.617647,-5.294117,-6.617647,-6.176471,-10.58823,-6.176471,-5.735294,-9.264706,-7.5,-5.735294,-5.294117,-8.823529,-6.176471,-7.058824,-8.382353,-8.382353,-7.058824,-8.382353,-8.823529,-8.382353,-7.941177,-12.35294,-8.823529,-7.5,-6.617647,-5.294117,-7.058824,-5.294117,-3.970588,-6.617647,-4.852941,-4.411765,-3.970588,-8.382353,-5.294117,-4.852941,-7.941177,-5.735294,-3.970588,-2.647059,-5.294117,-3.088235,-0.8823529,-7.058824,-1.323529,-1.323529,-0.8823529,-0.8823529,-0.8823529,-0.4411765,-1.764706,-1.323529,-1.764706,-3.088235,-2.205882,-3.088235,-2.647059,-2.205882,-3.970588,-2.647059,-2.205882,-2.205882,-4.852941,-1.323529,0,-4.411765,-2.205882,-1.764706,-3.529412,-3.088235,-1.323529,-2.205882,-6.617647,-3.088235,-1.764706,-2.205882,-1.323529,-4.411765,0,0,0,0,-0.4368932,0,-0.8737864,0,-1.31068,-0.4368932,-0.4368932,-1.747573,-1.747573,-4.368932,-2.184466,-1.31068,-7.427184,-3.058252,-2.184466,-1.747573,-2.184466,-3.495146,-1.747573,-3.932039,-4.368932,-3.932039,-3.932039,-7.864078,-6.990291,-6.553398,-7.427184,-7.864078,-8.300971,-9.174757,-8.737864,-11.79612,-9.61165,-8.300971,-10.48544,-7.864078,-9.174757,-8.737864,-9.61165,-9.61165,-8.737864,-6.990291,-9.174757,-8.737864,-7.864078,-8.737864,-8.300971,-6.990291,-13.54369,-7.864078,-7.864078,-9.174757,-8.300971,-8.737864,-8.737864,-10.92233,-10.04854,-9.174757,-9.61165,-12.23301,-10.04854,-10.04854,-10.04854,-9.61165,-8.737864,-8.300971,-7.864078,-10.92233,-9.61165,-7.864078,-10.92233,-7.864078,-8.300971,-8.300971,-10.92233,-9.174757,-8.737864,-7.427184,-6.990291,-7.427184,-6.116505,-5.679612,-6.553398,-5.242719,-6.990291,-6.116505,-5.242719,-3.932039,-4.368932,-4.805825,-3.932039,-3.932039,-6.116505,-4.368932,-5.242719,-6.990291,-7.427184,-5.679612,-6.553398,-10.92233,-7.427184,-9.174757,-10.04854,-9.61165,-10.48544,-11.35922,-14.41748,-11.35922,-10.92233,-10.48544,-10.92233,-11.79612,-10.48544,-9.61165,-11.79612,-9.61165,-10.04854,-9.61165,-9.61165,-9.61165,-9.61165,-14.85437,-10.04854,-10.48544,-9.174757,-10.04854,-8.737864,-10.48544,-12.23301,-10.92233,-11.79612,-10.04854,-12.6699,-10.92233,-9.61165,-9.174757,-11.79612,-10.04854,-10.48544,-9.174757,-11.79612,-10.92233,-8.737864,-14.85437,-8.300971,-8.737864,-8.300971,-9.61165,-9.174757,-8.300971,-10.04854,-8.300971,-8.300971,-8.300971,-8.300971,-9.61165,-7.864078,-8.300971,-9.61165,-10.04854,-7.864078,-7.864078,-10.92233,-8.737864,-8.300971,-12.23301,-9.61165,-7.864078,-10.48544,-10.92233,-8.300971,-7.427184,-13.54369,-8.300971,-8.737864,-9.174757,-9.174757,-10.92233,-10.92233,-11.79612,-10.04854,-8.300971,-8.300971,-7.864078,-8.737864,-6.990291,-6.116505,-6.990291,-6.553398,-6.553398,-5.679612,-9.174757,-6.553398,-6.553398,-11.35922,-10.48544,-8.300971,-9.174757,-10.48544,-8.737864,-9.174757,-13.1068,-8.300971,-8.300971,-7.864078,-10.92233,-10.92233,-8.737864,-9.174757,-10.92233,

-16.69811,-16.83962,-15.70755,-16.5566,-16.69811,-15.99057,-15.56604,-15.14151,-15.42453,-19.95283,-16.5566,-15.70755,-14.85849,-14.85849,-16.27358,-15.70755,-15.99057,-15.99057,-16.98113,-15.84906,-15.28302,-16.69811,-15.70755,-16.41509,-16.98113,-17.83019,-17.68868,-17.68868,-19.95283,-18.82076,-18.53774,-18.25472,-18.25472,-19.24528,-18.39623,-18.67924,-18.67924,-18.67924,-18.67924,-18.25472,-19.10377,-18.82076,-18.11321,-19.95283,-19.10377,-19.10377,-18.96227,-19.95283,-18.96227,-18.39623,-21.65094,-19.10377,-18.96227,-18.67924,-18.82076,-19.38679,-18.67924,-19.95283,-19.24528,-19.10377,-18.96227,-19.10377,-20.37736,-19.10377,-18.67924,-19.66981,-19.5283,-19.24528,-18.82076,-19.5283,-18.82076,-18.82076,-20.23585,-19.66981,-19.38679,-19.10377,-18.96227,-20.09434,-22.07547,-21.79245,-19.81132,-19.24528,-19.66981,-19.38679,-20.80189,-19.5283,-18.96227,-20.09434,-18.25472,-18.11321,-17.68868,-19.38679,-17.68868,-17.68868,-18.67924,-18.25472,-18.11321,-18.39623,-20.37736,-19.38679,-18.82076,-21.79245,-21.08491,-19.81132,-19.10377,-18.82076,-18.82076,-18.53774,-19.5283,-19.10377,-18.67924,-18.11321,-20.66038,-19.5283,-18.67924,-18.67924,-19.5283,-18.82076,-18.53774,-18.39623,-19.24528,-18.53774,-18.39623,-19.81132,-18.82076,-18.67924,-18.39623,-18.82076,-18.96227,-18.67924,-19.5283,-18.67924,-19.10377,-18.82076,-18.82076,-19.5283,-18.67924,-18.82076,-19.24528,-18.96227,-18.82076,-18.53774,-20.37736,-18.67924,-20.66038,-20.66038,-18.96227,-18.25472,-18.53774,-19.81132,-18.82076,-18.39623,-21.65094,-18.96227,-19.66981,-19.95283,-19.81132,-20.9434,-20.66038,-22.5,-21.50943,-20.51887,-20.66038,-19.81132,-21.08491,-20.37736,-21.22642,-21.36792,-20.9434,-21.08491,-20.9434,-21.93396,-20.9434,-24.0566,-22.78302,-20.37736,-19.81132,-19.38679,-20.23585,-19.5283,-18.39623,-19.95283,-15.70755,-13.72642,-14.00943,-14.00943,-14.43396,-14.00943,-16.41509,-14.29245,-13.86792,-14.71698,-14.85849,-17.12264,-16.41509,-16.69811,-18.11321,-17.83019,-17.9717,-17.12264,-19.66981,-17.54717,-17.26415,-18.11321,-18.39623,-18.25472,-17.9717,-19.10377,-18.11321,-18.11321,-20.9434,-18.53774,-18.25472,-18.11321,-17.54717,-17.68868,-17.9717,-19.66981,-18.11321,-18.11321,-18.39623,-18.11321,-18.39623,-18.25472,-17.68868,-18.82076,-17.83019,-17.54717,-17.68868,-18.53774,-19.5283,-20.80189,-25.89623,-27.31132,-31.41509,-34.24529,-40.89622,-46.13208,-49.81132,-58.58491,-69.33962,-74.71698,-81.22642,-87.59434,-89.43574,-90,-90,-89.86957,-90,-90,-88.40816,-89.38776,-89.15663,-87.83133,-81.92771,-73.01205,-63.97591,-41.68675,-32.04819,-26.74699,-22.40964,-22.16867,-18.79518,-16.98795,-16.14458,-16.86747,-14.93976,-14.81928,-17.3494,-14.45783,-14.93976,-14.93976,-15.06024,-16.14458,-15.18072,-16.26506,-18.19277,-14.81928,-15.06024,-15.06024,-14.6988,-14.45783,-14.57831,-15.18072,-14.93976,-15.90361,-14.6988,-15.90361,-14.93976,-14.6988,-17.59036,-14.81928,-15.78313,-15.3012,-16.0241,-15.3012,-15.06024,-16.50603,-15.18072,-15.3012,-14.57831,-14.57831,-14.6988,-14.57831,-16.86747,-14.93976,-14.33735,-14.93976,-14.6988,-15.54217,-14.93976,-14.33735,-14.81928,-15.42169,-16.50603,-17.10843,-18.91566,-17.71084,-18.07229,-20.48193,-19.63855,-20.48193,-20.48193,-23.13253,-21.80723,-21.68675,-24.09639,-22.16867,-21.92771,-21.80723,-21.92771,-21.44578,-20,-19.51807,-17.71084,-14.81928,-13.49398,-12.77108,-13.37349,-12.89157,-14.93976,-13.25301,-12.6506,-13.13253,-13.25301,-13.49398,-14.33735,-13.9759,-15.06024,-14.33735,-14.09639,-14.45783,-14.45783,-15.18072,-14.33735,-14.45783,-15.42169,-15.06024,-14.81928,-14.6988,-15.3012,-14.93976,-14.81928,-16.98795,-14.93976,-15.06024,-14.57831,-15.54217,-14.81928,-15.18072,-16.98795,-14.93976,-14.45783,-14.6988,-14.45783,-15.42169,-14.81928,-14.81928,-15.18072,-15.18072,-15.06024,-15.06024,-16.38554,-15.66265,-15.18072,-16.0241,-15.66265,-15.18072,-15.3012,-15.90361,-15.3012,-15.3012,-17.3494,-15.3012,-15.42169,-15.42169,-15.66265,-15.78313,-15.3012,-17.3494,-15.66265,-15.66265,-14.93976,-15.66265,-16.50603,-15.42169,-15.3012,-16.6265,-16.38554,-15.06024,-14.81928,-16.0241,-14.21687,-13.85542,-14.6988,-14.09639,-13.9759,-13.61446,-14.33735,-14.21687,-13.73494,-14.45783,-14.81928,-13.9759,-14.09639,-13.85542,-14.6988,-14.33735,-14.93976,-14.6988,-14.09639,-14.21687,-13.13253,-15.06024,-13.73494,-13.61446,-13.85542,-14.6988,-13.9759,-13.73494,-14.09639,-14.09639,-13.85542,-16.74699,

-10.14706,-10.58823,-7.5,-8.382353,-9.264706,-8.382353,-7.941177,-7.058824,-11.02941,-9.264706,-7.5,-6.176471,-3.088235,-8.823529,-2.647059,-2.205882,-2.205882,-2.647059,-3.970588,-2.205882,-3.970588,-3.529412,-2.205882,-2.647059,-2.205882,-4.852941,-2.205882,-1.764706,-5.294117,-2.205882,-3.088235,-3.088235,-4.411765,-3.529412,-2.647059,-7.058824,-4.411765,-2.647059,-5.294117,-4.852941,-3.970588,-2.647059,-7.058824,-3.970588,-3.088235,-3.088235,-2.647059,-7.5,-3.088235,-3.970588,-4.852941,-3.970588,-4.411765,-3.529412,-6.176471,-3.088235,-4.852941,-4.411765,-3.970588,-3.529412,-3.529412,-3.088235,-3.970588,-3.529412,-6.617647,-3.970588,-3.529412,-3.529412,-3.088235,-4.852941,-3.529412,-3.529412,-3.970588,-4.411765,-3.529412,-4.411765,-8.823529,-7.058824,-10.58823,-11.91177,-9.705882,-8.823529,-10.14706,-11.91177,-11.91177,-10.14706,-17.20588,-12.35294,-12.35294,-12.79412,-12.79412,-13.67647,-13.67647,-14.55882,-14.11765,-13.67647,-13.67647,-13.67647,-14.11765,-13.23529,-11.02941,-11.91177,-8.823529,-8.823529,-7.058824,-8.823529,-6.617647,-5.735294,-8.382353,-6.176471,-5.294117,-4.852941,-7.941177,-6.176471,-6.176471,-11.02941,-6.176471,-4.852941,-6.176471,-5.735294,-8.382353,-4.852941,-5.735294,-5.294117,-5.735294,-5.735294,-5.294117,-7.941177,-5.735294,-6.617647,-6.617647,-5.735294,-4.411765,-5.735294,-7.941177,-6.176471,-5.294117,-11.02941,-6.176471,-5.294117,-5.294117,-7.5,-6.176471,-4.411765,-7.5,-5.735294,-4.411765,-5.735294,-4.852941,-6.176471,-4.852941,-5.735294,-6.617647,-5.294117,-6.617647,-6.176471,-10.58823,-6.176471,-5.735294,-9.264706,-7.5,-5.735294,-5.294117,-8.823529,-6.176471,-7.058824,-8.382353,-8.382353,-7.058824,-8.382353,-8.823529,-8.382353,-7.941177,-12.35294,-8.823529,-7.5,-6.617647,-5.294117,-7.058824,-5.294117,-3.970588,-6.617647,-4.852941,-4.411765,-3.970588,-8.382353,-5.294117,-4.852941,-7.941177,-5.735294,-3.970588,-2.647059,-5.294117,-3.088235,-0.8823529,-7.058824,-1.323529,-1.323529,-0.8823529,-0.8823529,-0.8823529,-0.4411765,-1.764706,-1.323529,-1.764706,-3.088235,-2.205882,-3.088235,-2.647059,-2.205882,-3.970588,-2.647059,-2.205882,-2.205882,-4.852941,-1.323529,0,-4.411765,-2.205882,-1.764706,-3.529412,-3.088235,-1.323529,-2.205882,-6.617647,-3.088235,-1.764706,-2.205882,-1.323529,-4.411765,0,0,0,0,-0.4368932,0,-0.8737864,0,-1.31068,-0.4368932,-0.4368932,-1.747573,-1.747573,-4.368932,-2.184466,-1.31068,-7.427184,-3.058252,-2.184466,-1.747573,-2.184466,-3.495146,-1.747573,-3.932039,-4.368932,-3.932039,-3.932039,-7.864078,-6.990291,-6.553398,-7.427184,-7.864078,-8.300971,-9.174757,-8.737864,-11.79612,-9.61165,-8.300971,-10.48544,-7.864078,-9.174757,-8.737864,-9.61165,-9.61165,-8.737864,-6.990291,-9.174757,-8.737864,-7.864078,-8.737864,-8.300971,-6.990291,-13.54369,-7.864078,-7.864078,-9.174757,-8.300971,-8.737864,-8.737864,-10.92233,-10.04854,-9.174757,-9.61165,-12.23301,-10.04854,-10.04854,-10.04854,-9.61165,-8.737864,-8.300971,-7.864078,-10.92233,-9.61165,-7.864078,-10.92233,-7.864078,-8.300971,-8.300971,-10.92233,-9.174757,-8.737864,-7.427184,-6.990291,-7.427184,-6.116505,-5.679612,-6.553398,-5.242719,-6.990291,-6.116505,-5.242719,-3.932039,-4.368932,-4.805825,-3.932039,-3.932039,-6.116505,-4.368932,-5.242719,-6.990291,-7.427184,-5.679612,-6.553398,-10.92233,-7.427184,-9.174757,-10.04854,-9.61165,-10.48544,-11.35922,-14.41748,-11.35922,-10.92233,-10.48544,-10.92233,-11.79612,-10.48544,-9.61165,-11.79612,-9.61165,-10.04854,-9.61165,-9.61165,-9.61165,-9.61165,-14.85437,-10.04854,-10.48544,-9.174757,-10.04854,-8.737864,-10.48544,-12.23301,-10.92233,-11.79612,-10.04854,-12.6699,-10.92233,-9.61165,-9.174757,-11.79612,-10.04854,-10.48544,-9.174757,-11.79612,-10.92233,-8.737864,-14.85437,-8.300971,-8.737864,-8.300971,-9.61165,-9.174757,-8.300971,-10.04854,-8.300971,-8.300971,-8.300971,-8.300971,-9.61165,-7.864078,-8.300971,-9.61165,-10.04854,-7.864078,-7.864078,-10.92233,-8.737864,-8.300971,-12.23301,-9.61165,-7.864078,-10.48544,-10.92233,-8.300971,-7.427184,-13.54369,-8.300971,-8.737864,-9.174757,-9.174757,-10.92233,-10.92233,-11.79612,-10.04854,-8.300971,-8.300971,-7.864078,-8.737864,-6.990291,-6.116505,-6.990291,-6.553398,-6.553398,-5.679612,-9.174757,-6.553398,-6.553398,-11.35922,-10.48544,-8.300971,-9.174757,-10.48544,-8.737864,-9.174757,-13.1068,-8.300971,-8.300971,-7.864078,-10.92233,-10.92233,-8.737864,-9.174757,-10.92233,
/////////////////////////////////
-7.264574,-4.439462,-4.035874,-3.2287,-3.2287,-6.053812,-6.457399,-2.825112,-3.632287,-1.210762,-2.017937,-3.2287,-3.632287,-4.439462,-4.439462,-6.457399,-5.650224,-6.053812,-5.650224,-8.475337,-5.650224,-6.457399,-6.053812,-6.053812,-5.246637,-4.035874,-5.246637,-4.439462,-4.035874,-8.475337,-5.246637,-4.843049,-4.035874,-3.632287,-5.246637,-4.035874,-5.650224,-5.650224,-4.035874,-5.246637,-4.843049,-8.071749,-2.825112,-3.2287,-7.264574,-4.843049,-4.439462,-3.632287,-7.668161,-4.439462,-3.2287,-5.650224,-4.035874,-3.632287,-3.632287,-3.632287,-4.843049,-5.246637,-4.843049,-5.650224,-4.439462,-3.632287,-3.2287,-6.860987,-5.650224,-3.632287,-4.843049,-4.035874,-4.035874,-3.2287,-5.650224,-4.035874,-1.61435,-8.071749,-4.035874,-4.439462,-5.246637,-4.439462,-3.632287,-4.843049,-8.071749,-6.457399,-4.843049,-4.439462,-3.632287,-4.843049,-3.632287,-4.035874,-4.035874,-2.825112,-2.825112,-2.825112,-5.246637,-3.632287,-4.035874,-4.843049,-4.035874,-2.421525,-2.017937,-2.825112,-1.61435,0,-2.825112,-0.8071749,-0.4035875,-1.210762,0,-2.410714,-0.8035715,-6.428572,-2.410714,-1.205357,-0.8035715,-1.205357,-3.214286,-0.8035715,-0.4017857,-3.616071,-1.607143,-1.2,-1.2,-4,-1.6,-0.8,-2.8,-2,-0.8,-1.2,-2.8,-1.6,-3.2,-3.2,-2,-1.2,-1.2,-0.8,-1.6,-0.8,-3.2,-1.6,-1.2,-0.8,-0.4,-3.2,-0.4,-0.8,-3.6,-2.4,-2,-1.6,-4.4,-1.6,-0.8,-6.8,-2,-0.8,-1.6,-1.2,-2.4,-2,-6.4,-1.6,-0.8,-1.2,-0.8,-2.4,-2.8,-2.4,-2.4,-1.2,-0.4,0,-2.4,-3.2,0,-2.787611,-1.19469,-1.59292,-1.99115,-5.973451,-3.185841,-3.584071,-9.159292,-4.778761,-3.584071,-5.176991,-5.176991,-6.371681,-4.380531,-7.566371,-5.575221,-4.778761,-5.575221,-4.380531,-5.973451,-5.575221,-6.371681,-4.380531,-3.982301,-3.584071,-2.787611,-3.185841,-2.787611,-3.584071,-5.575221,-4.380531,-3.584071,-3.584071,-3.982301,-3.584071,-2.38938,-9.159292,-3.584071,-2.38938,-2.787611,-2.38938,-2.38938,-2.787611,-8.362832,-3.982301,-3.185841,-3.584071,-3.185841,-5.575221,-3.584071,-3.185841,-5.176991,-3.584071,-4.380531,-3.185841,-7.964602,-3.982301,-4.380531,-5.575221,-5.575221,-5.176991,-3.584071,-9.159292,-4.778761,-5.575221,-6.371681,-7.566371,-6.769912,-6.769912,-7.168142,-7.964602,-8.362832,-7.566371,-8.362832,-6.371681,-8.761063,-7.566371,-7.168142,-8.362832,-7.168142,-10.75221,-7.566371,-6.769912,-6.769912,-8.761063,-7.964602,-6.769912,-14.33628,-7.168142,-7.168142,-7.168142,-7.168142,-5.575221,-5.176991,-5.973451,-6.371681,-5.176991,-5.176991,-5.176991,-6.769912,-4.380531,-12.34513,-4.380531,-3.982301,-2.787611,-3.584071,-6.371681,-3.185841,-6.769912,-6.371681,-5.973451,-4.778761,-3.982301,-7.964602,-4.380531,-3.185841,-7.168142,-5.973451,-5.575221,-5.176991,-8.761063,-5.176991,-9.955752,-8.362832,-4.380531,-4.778761,-3.584071,-3.982301,-4.380531,-3.584071,-5.973451,-4.778761,-4.778761,-5.176991,-4.380531,-8.761063,-7.168142,-7.964602,-7.964602,-7.168142,-7.168142,-6.769912,-8.761063,-7.964602,-13.53982,-14.33628,-9.159292,-9.159292,-9.159292,-11.9469,-8.761063,-7.964602,-15.53097,-9.557522,-9.159292,-7.964602,-7.168142,-7.566371,-6.769912,-9.159292,-5.575221,-1.99115,-3.584071,-2.787611,-6.371681,-1.99115,-5.176991,-4.380531,-3.584071,-4.380531,-2.787611,-1.99115,-3.982301,-4.380531,-3.982301,-3.185841,-3.185841,-2.38938,-1.99115,-5.973451,-3.185841,-3.185841,-3.584071,-2.38938,-3.185841,-2.38938,-5.575221,-3.185841,-1.59292,-5.575221,-2.787611,-2.38938,-1.99115,-4.380531,-2.38938,-2.38938,-9.955752,-0.3982301,-2.787611,-1.99115,-2.38938,-3.185841,-2.38938,-5.176991,-3.185841,-2.38938,-2.38938,-1.59292,-4.380531,-2.787611,-4.778761,-4.778761,-3.982301,-4.380531,-5.973451,-9.159292,-6.769912,-5.973451,-11.9469,-5.575221,-5.973451,-4.778761,-6.769912,-5.575221,-12.34513,-10.75221,-5.575221,-7.168142,-4.778761,-4.380531,-6.769912,-5.176991,-4.380531,-7.566371,-5.973451,-4.778761,-2.787611,-6.769912,-2.787611,-1.59292,-2.38938,-1.99115,-1.59292,-1.19469,-3.185841,-1.59292,-3.185841,-2.38938,-2.787611,-1.99115,-2.38938,-1.59292,-2.787611,-1.99115,-3.982301,-3.185841,-1.99115,-1.99115,-1.99115,-6.371681,-1.99115,-9.159292,-3.584071,-3.584071,-1.59292,-2.38938,-2.38938,-2.38938,-1.59292,

-15.76182,-14.7373,-15.99825,-13.94921,-13.8704,-13.63398,-14.26445,-14.57969,-14.26445,-13.71278,-13.63398,-16.07706,-15.13135,-13.31874,-12.92469,-13.79159,-13.39755,-13.23993,-12.84589,-13.39755,-13.63398,-13.94921,-14.65849,-14.97373,-15.21016,-15.21016,-15.36778,-16.4711,-15.68301,-15.44659,-16.23468,-15.99825,-16.15587,-15.99825,-17.18039,-16.07706,-15.91944,-17.57443,-16.23468,-17.18039,-16.54991,-15.99825,-15.91944,-16.07706,-17.57443,-16.39229,-16.07706,-15.99825,-15.84063,-16.54991,-15.99825,-16.78634,-16.62872,-16.07706,-16.15587,-16.15587,-17.18039,-16.62872,-17.02277,-16.94396,-16.54991,-16.31348,-16.15587,-16.07706,-15.91944,-15.91944,-16.70753,-16.4711,-16.39229,-16.31348,-16.15587,-16.86515,-15.84063,-16.78634,-16.54991,-16.70753,-16.62872,-16.62872,-16.54991,-17.65324,-18.59895,-18.04729,-17.49562,-17.338,-17.25919,-18.67776,-17.49562,-17.49562,-18.44133,-17.81086,-17.96848,-17.96848,-18.44133,-18.36252,-18.75657,-18.67776,-18.44133,-18.12609,-17.73205,-17.65324,-18.12609,-17.49562,-19.78109,-17.88967,-17.25919,-17.25919,-17.10158,-18.28371,-16.94396,-16.54991,-18.04729,-17.25919,-16.78634,-16.78634,-17.96848,-16.94396,-16.94396,-19.22942,-17.18039,-16.86515,-16.70753,-16.62872,-17.41681,-16.94396,-17.65324,-17.02277,-17.18039,-17.338,-16.86515,-17.57443,-17.65324,-17.65324,-17.338,-17.18039,-17.18039,-17.02277,-18.36252,-16.94396,-17.02277,-17.65324,-17.18039,-16.94396,-17.25919,-18.2049,-16.70753,-17.10158,-19.46585,-17.18039,-16.94396,-16.78634,-16.86515,-17.10158,-17.10158,-17.49562,-17.41681,-17.02277,-17.10158,-16.70753,-17.73205,-17.18039,-17.02277,-17.88967,-17.25919,-17.25919,-16.94396,-18.04729,-17.338,-17.25919,-17.18039,-16.70753,-16.54991,-16.54991,-16.94396,-17.57443,-16.94396,-17.18039,-16.78634,-16.07706,-16.07706,-15.68301,-14.97373,-13.63398,-13.63398,-13.71278,-13.08231,-13.0035,-12.84589,-14.42207,-13.16112,-12.53065,-13.55517,-13.08231,-12.53065,-12.60946,-14.42207,-13.0035,-13.39755,-13.8704,-13.63398,-13.08231,-13.08231,-13.94921,-13.08231,-13.79159,-14.50088,-13.94921,-13.63398,-13.71278,-13.55517,-14.26445,-13.8704,-13.79159,-14.26445,-13.79159,-13.63398,-13.39755,-14.42207,-13.39755,-13.08231,-15.05254,-13.94921,-13.79159,-14.34326,-14.42207,-13.94921,-13.63398,-14.42207,-13.8704,-13.31874,-13.55517,-13.71278,-14.02802,-13.23993,-13.39755,-12.92469,-12.21541,-12.05779,-11.74256,-11.74256,-12.29422,-12.05779,-12.60946,-12.29422,-13.16112,-12.92469,-14.26445,-13.71278,-13.79159,-14.50088,-14.42207,-14.18564,-14.65849,-15.76182,-14.81611,-14.7373,-16.31348,-14.10683,-11.90018,-11.2697,-11.03327,-10.79685,-10.63923,-10.56042,-10.63923,-9.614711,-10.63923,-9.693521,-11.34851,-10.48161,-10.95447,-12.1366,-11.90018,-11.82137,-11.97898,-12.84589,-13.0035,-15.13135,-12.37303,-12.1366,-11.97898,-11.74256,-15.52539,-12.29422,-13.0035,-14.97373,-13.39755,-12.92469,-12.53065,-12.53065,-13.55517,-12.60946,-15.36778,-13.47636,-13.23993,-13.16112,-13.08231,-13.08231,-14.81611,-14.7373,-13.0035,-12.37303,-13.0035,-12.53065,-13.23993,-12.76707,-13.39755,-13.23993,-12.92469,-12.76707,-12.45184,-14.18564,-18.67776,-23.01226,-28.92294,-39.7986,-47.99475,-54.85114,-62.65324,-67.77583,-72.74081,-75.02627,-79.91243,-81.64623,-83.22242,-83.77408,-84.64098,-85.27145,-85.50788,-85.19264,-84.40456,-83.30122,-76.28722,-60.76182,-44.92119,-32.94221,-20.41156,-16.62872,-15.52539,-14.57969,-14.26445,-13.08231,-14.50088,-14.57969,-14.57969,-14.10683,-14.50088,-14.50088,-16.07706,-15.84063,-15.99825,-15.99825,-15.52539,-15.84063,-15.6042,-16.15587,-15.84063,-15.6042,-17.65324,-15.99825,-16.07706,-15.84063,-15.91944,-16.31348,-15.91944,-17.73205,-16.23468,-15.84063,-15.68301,-15.76182,-16.4711,-15.99825,-15.91944,-15.99825,-15.68301,-15.84063,-15.84063,-16.86515,-15.6042,-16.31348,-16.31348,-15.76182,-15.76182,-15.76182,-16.70753,-16.78634,-18.36252,-18.99299,-18.99299,-20.8056,-21.59369,-21.43608,-22.38179,-22.22417,-23.3275,-24.03678,-24.2732,-24.58844,-25.21892,-26.95271,-26.32224,-26.40105,-27.03152,-26.95271,-26.63748,-27.11033,-28.45009,-26.7951,-25.84939,-26.47986,-22.22417,-20.41156,-20.01751,-18.44133,-18.2049,-17.73205,-18.36252,-18.2049,-17.49562,-17.81086,-17.338,-18.28371,-17.96848,-17.49562,-17.02277,-16.94396,-16.94396,-16.54991,-17.88967,-16.4711,-15.76182,-17.338,-15.91944,-16.23468,-15.84063,-16.23468,-16.15587,-16.39229,-18.67776,-16.54991,-16.31348,-16.62872,-16.4711,-17.18039,-16.62872,

